fips,CountyName
72156,Spring Valley city
72221,Standard village
72234,Standard City village
72260,Stanford village
72403,Staunton city
72468,Steeleville village
72520,Steger village
72546,Sterling city
72624,Steward village
72650,Stewardson village
72676,Stickney village
72702,Stillman Valley village
72780,Stockton village
72884,Stonefort village
72923,Stone Park village
72949,Stonington village
73027,Stoy village
73040,Strasburg village
73131,Strawn village
73157,Streamwood village
73170,Streator city
73261,Stronghurst village
73287,Sublette village
73391,Sugar Grove village
73495,Sullivan city
73547,Summerfield village
73638,Summit village
73703,Sumner city
73943,Sun River Terrace village
74119,Swansea village
74223,Sycamore city
74275,Symerton village
74301,Table Grove village
74379,Tallula village
74444,Tamaroa village
74457,Tamms village
74470,Tampico village
74561,Taylor Springs village
74574,Taylorville city
74665,Tennessee village
74743,Teutopolis village
74847,Thawville village
74860,Thayer village
74873,Thebes village
75081,Third Lake village
75107,Thomasboro village
75159,Thompsonville village
75172,Thomson village
75185,Thornton village
75263,Tilden village
75276,Tilton village
75360,Timberlane village
75419,Time village
75484,Tinley Park village
75549,Tiskilwa village
75601,Toledo village
75614,Tolono village
75653,Toluca city
75718,Tonica village
75757,Topeka village
75783,Toulon city
75809,Tovey village
75822,Towanda village
75848,Tower Hill village
75874,Tower Lakes village
75965,Tremont village
75991,Trenton city
76160,Trout Valley village
76199,Troy city
76225,Troy Grove village
76407,Tuscola city
76615,Ullin village
76706,Union village
76771,Union Hill village
76935,University Park village
77005,Urbana city
77044,Ursa village
77148,Valier village
77187,Valley City village
77265,Valmeyer village
77317,Vandalia city
77395,Varna village
77408,Venedy village
77473,Venice city
77525,Vergennes village
77551,Vermilion village
77642,Vermont village
77681,Vernon village
77694,Vernon Hills village
77707,Verona village
77720,Versailles village
77811,Victoria village
77863,Vienna city
77941,Villa Grove city
77993,Villa Park village
78123,Viola village
78149,Virden city
78175,Virgil village
78201,Virginia city
78227,Volo village
78370,Wadsworth village
78383,Waggoner village
78526,Walnut village
78604,Walnut Hill village
78656,Walshville village
78708,Waltonville village
78721,Wamac city
78773,Wapella village
78851,Warren village
78916,Warrensburg village
78929,Warrenville city
78942,Warsaw city
79007,Washburn village
79033,Washington city
79085,Washington Park village
79124,Wataga village
79150,Waterloo city
79163,Waterman village
79228,Watseka city
79241,Watson village
79267,Wauconda village
79293,Waukegan city
79358,Waverly city
79397,Wayne village
79436,Wayne City village
79449,Waynesville village
79683,Weldon village
79735,Wellington village
79813,Wenona city
79826,Wenonah village
80008,West Brooklyn village
80047,Westchester village
80060,West Chicago city
80073,West City village
80125,West Dundee village
80242,Western Springs village
80281,Westfield village
80333,West Frankfort city
80645,Westmont village
80736,West Peoria city
80762,West Point village
80853,West Salem village
80931,Westville village
81048,Wheaton city
81074,Wheeler village
81087,Wheeling village
81191,White City village
81256,White Hall city
81802,Williamsfield village
81815,Williamson village
81854,Williamsville village
81867,Willisville village
81919,Willowbrook village
82010,Willow Hill village
82049,Willow Springs village
82075,Wilmette village
82088,Wilmington village
82101,Wilmington city
82218,Wilsonville village
82270,Winchester city
82309,Windsor village
82322,Windsor city
82400,Winfield village
82491,Winnebago village
82530,Winnetka village
82543,Winslow village
82686,Winthrop Harbor village
82725,Witt city
82855,Wonder Lake village
82985,Wood Dale city
83063,Woodhull village
83102,Woodland village
83206,Woodlawn village
83245,Woodridge village
83271,Wood River city
83336,Woodson village
83349,Woodstock city
83505,Worden village
83518,Worth village
83622,Wyanet village
83687,Wyoming city
83739,Xenia village
83765,Yale village
83817,Yates City village
84038,Yorkville city
84155,Zeigler city
84220,Zion city
00000,Indiana
00000,Adams County
00000,Allen County
00000,Bartholomew County
00000,Benton County
00000,Blackford County
00000,Boone County
00000,Brown County
00000,Carroll County
00000,Cass County
00000,Clark County
00000,Clay County
00000,Clinton County
00000,Crawford County
00000,Daviess County
00000,Dearborn County
00000,Decatur County
00000,DeKalb County
00000,Delaware County
00000,Dubois County
00000,Elkhart County
00000,Fayette County
00000,Floyd County
00000,Fountain County
00000,Franklin County
00000,Fulton County
00000,Gibson County
00000,Grant County
00000,Greene County
00000,Hamilton County
00000,Hancock County
00000,Harrison County
00000,Hendricks County
00000,Henry County
00000,Howard County
00000,Huntington County
00000,Jackson County
00000,Jasper County
00000,Jay County
00000,Jefferson County
00000,Jennings County
00000,Johnson County
00000,Knox County
00000,Kosciusko County
00000,LaGrange County
00000,Lake County
00000,LaPorte County
00000,Lawrence County
00000,Madison County
00000,Marion County
00000,Marshall County
00000,Martin County
00000,Miami County
00000,Monroe County
00000,Montgomery County
00000,Morgan County
00000,Newton County
00000,Noble County
00000,Ohio County
00000,Orange County
00000,Owen County
00000,Parke County
00000,Perry County
00000,Pike County
00000,Porter County
00000,Posey County
00000,Pulaski County
00000,Putnam County
00000,Randolph County
00000,Ripley County
00000,Rush County
00000,St. Joseph County
00000,Scott County
00000,Shelby County
00000,Spencer County
00000,Starke County
00000,Steuben County
00000,Sullivan County
00000,Switzerland County
00000,Tippecanoe County
00000,Tipton County
00000,Union County
00000,Vanderburgh County
00000,Vermillion County
00000,Vigo County
00000,Wabash County
00000,Warren County
00000,Warrick County
00000,Washington County
00000,Wayne County
00000,Wells County
00000,White County
00000,Whitley County
00000,Blue Creek township
00000,French township
00000,Hartford township
00000,Jefferson township
00000,Kirkland township
00000,Monroe township
00000,Preble township
00000,Root township
00000,St. Marys township
00000,Union township
00000,Wabash township
00000,Washington township
00000,Aboite township
00000,Adams township
00000,Cedar Creek township
00000,Eel River township
00000,Jackson township
00000,Jefferson township
00000,Lafayette township
00000,Lake township
00000,Madison township
00000,Marion township
00000,Maumee township
00000,Milan township
00000,Monroe township
00000,Perry township
00000,Pleasant township
00000,St. Joseph township
00000,Scipio township
00000,Springfield township
00000,Washington township
00000,Wayne township
00000,Camp Atterbury UT
00000,Clay township
00000,Clifty township
00000,Columbus township
00000,Flat Rock township
00000,German township
00000,Harrison township
00000,Haw Creek township
00000,Jackson township
00000,Ohio township
00000,Rock Creek township
00000,Sand Creek township
00000,Wayne township
00000,Bolivar township
00000,Center township
00000,Gilboa township
00000,Grant township
00000,Hickory Grove township
00000,Oak Grove township
00000,Parish Grove township
00000,Pine township
00000,Richland township
00000,Union township
00000,York township
00000,Harrison township
00000,Jackson township
00000,Licking township
00000,Washington township
00000,Center township
00000,Clinton township
00000,Harrison township
00000,Jackson township
00000,Jefferson township
00000,Marion township
00000,Perry township
00000,Sugar Creek township
00000,Washington township
00000,Whitestown town
00000,Worth township
00000,Zionsville town
00000,Hamblen township
00000,Jackson township
00000,Van Buren township
00000,Washington township
00000,Adams township
00000,Burlington township
00000,Carrollton township
00000,Clay township
00000,Deer Creek township
00000,Democrat township
00000,Jackson township
00000,Jefferson township
00000,Liberty township
00000,Madison township
00000,Monroe township
00000,Rock Creek township
00000,Tippecanoe township
00000,Washington township
00000,Adams township
00000,Bethlehem township
00000,Boone township
00000,Clay township
00000,Clinton township
00000,Deer Creek township
00000,Eel township
00000,Harrison township
00000,Jackson township
00000,Jefferson township
00000,Miami township
00000,Noble township
00000,Tipton township
00000,Washington township
00000,Bethlehem township
00000,Carr township
00000,Charlestown township
00000,Jeffersonville township
00000,Monroe township
00000,Oregon township
00000,Owen township
00000,Silver Creek township
00000,Union township
00000,Utica township
00000,Washington township
00000,Wood township
00000,Brazil township
00000,Cass township
00000,Dick Johnson township
00000,Harrison township
00000,Jackson township
00000,Lewis township
00000,Perry township
00000,Posey township
00000,Sugar Ridge township
00000,Van Buren township
00000,Washington township
00000,Center township
00000,Forest township
00000,Jackson township
00000,Johnson township
00000,Kirklin township
00000,Madison township
00000,Michigan township
00000,Owen township
00000,Perry township
00000,Ross township
00000,Sugar Creek township
00000,Union township
00000,Warren township
00000,Washington township
00000,Boone township
00000,Jennings township
00000,Johnson township
00000,Liberty township
00000,Ohio township
00000,Patoka township
00000,Sterling township
00000,Union township
00000,Whiskey Run township
00000,Barr township
